Order ID,Order Date,Customer ID,Product ID,Quantity
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2
QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,4
WVS-57822-366,2020-05-04,52151-75971-YY,E-M-2.5,4
CLJ-23403-689,2021-04-03,19413-02045-CG,R-L-1,2
XNU-83276-288,2022-06-01,98185-92775-KT,R-M-0.5,1
YOG-94666-679,2021-02-14,86991-53901-AT,L-D-0.2,2
KHG-33953-115,2021-12-13,78226-97287-JI,L-D-0.5,3
MHD-95615-696,2020-02-07,27930-59250-JT,R-L-2.5,5
HBH-64794-080,2021-02-08,40560-18556-YE,R-D-0.2,3
CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3
KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6
KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6
YAC-50329-982,2020-12-08,75419-92838-TI,E-M-2.5,1
VVL-95291-039,2019-04-18,96516-97464-MF,E-L-0.2,2
VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6
SFC-34054-213,2019-03-10,08100-71102-HQ,L-L-0.5,4
UDS-04807-593,2019-11-29,84074-28110-OV,L-D-0.5,2
FWE-98471-488,2022-07-19,27930-59250-JT,L-L-1,5
RAU-17060-674,2020-06-26,12747-63766-EU,L-L-0.2,1
AOL-13866-711,2019-02-14,83490-88357-LJ,E-M-1,4
NOA-79645-377,2020-11-09,53729-30320-XZ,R-D-0.5,5
KMS-49214-806,2019-04-30,50384-52703-LA,E-L-2.5,4
ABK-08091-531,2020-10-30,53864-36201-FG,L-L-1,3
GPT-67705-953,2019-11-12,70631-33225-MZ,A-M-0.2,5
JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3
MPQ-23421-608,2021-03-28,08023-52962-ET,E-M-0.5,5
NLI-63891-565,2021-12-10,41899-00283-VK,E-M-0.2,5
HHF-36647-854,2021-11-05,39011-18412-GR,A-D-2.5,6
SBN-16537-046,2020-02-29,60255-12579-PZ,A-D-0.2,1
XZD-44484-632,2021-08-06,80541-38332-BP,E-M-1,2
XZD-44484-632,2021-08-06,80541-38332-BP,A-D-0.2,2
IKQ-39946-768,2021-03-19,72778-50968-UQ,R-M-1,6
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4
QWY-99467-368,2020-11-06,96434-50068-DZ,A-D-2.5,1
SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,1
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4
UFZ-24348-219,2019-09-07,27930-59250-JT,L-M-2.5,3
UKS-93055-397,2022-07-13,13082-41034-PD,A-D-2.5,5
AVH-56062-335,2021-11-21,18082-74419-QH,E-M-0.5,5
HGE-19842-613,2022-01-13,49401-45041-ZU,R-L-0.5,4
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1
DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2
XIR-88982-743,2021-07-10,00852-54571-WP,E-M-0.2,2
VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6
BQJ-44755-910,2020-02-28,75006-89922-VW,E-D-2.5,6
JKC-64636-831,2022-07-05,52098-80103-FD,A-M-2.5,2
ZKI-78561-066,2021-09-21,60121-12432-VU,A-D-0.2,3
IMP-12563-728,2019-01-03,68346-14810-UA,E-L-0.5,6
MZL-81126-390,2022-03-08,48464-99723-HK,A-L-0.2,6
MZL-81126-390,2022-03-08,48464-99723-HK,A-M-0.2,2
TVF-57766-608,2020-03-10,88420-46464-XE,L-D-0.5,1
RUX-37995-892,2021-11-27,37762-09530-MP,L-D-2.5,4
AVK-76526-953,2021-03-04,47268-50127-XY,A-D-1,2
RIU-02231-623,2021-11-16,25544-84179-QC,R-L-0.5,5
WFK-99317-827,2019-06-16,32058-76765-ZL,L-D-2.5,3
SFD-00372-284,2020-07-19,54798-14109-HC,L-M-0.2,2
SXC-62166-515,2020-02-28,69171-65646-UC,R-L-2.5,5
YIE-87008-621,2019-06-22,22503-52799-MI,L-M-0.5,4
HRM-94548-288,2019-09-08,08934-65581-ZI,A-L-2.5,6
UJG-34731-295,2022-05-26,15764-22559-ZT,A-M-2.5,1
TWD-70988-853,2019-12-03,87519-68847-ZG,L-D-1,6
CIX-22904-641,2019-09-17,78012-56878-UB,R-M-1,1
DLV-65840-759,2022-05-31,77192-72145-RG,L-M-1,2
RXN-55491-201,2019-10-21,86071-79238-CX,R-L-0.2,6
UHK-63283-868,2022-04-24,16809-16936-WF,A-M-0.5,1
PJC-31401-893,2021-01-13,11212-69985-ZJ,A-D-0.5,3
HHO-79903-185,2022-08-19,53893-01719-CL,A-L-2.5,1
YWM-07310-594,2019-03-02,66028-99867-WJ,E-M-0.5,5
FHD-94983-982,2020-01-21,62839-56723-CH,R-M-0.5,3
WQK-10857-119,2021-09-21,96849-52854-CR,E-D-0.5,1
DXA-50313-073,2019-08-30,19755-55847-VW,E-L-1,2
ONW-00560-570,2019-02-25,32900-82606-BO,A-M-1,2
BRJ-19414-277,2019-09-17,16809-16936-WF,R-M-0.2,4
MIQ-16322-908,2019-08-03,20118-28138-QD,A-L-1,2
MVO-39328-830,2021-02-26,84057-45461-AH,L-M-0.5,5
MVO-39328-830,2021-02-26,84057-45461-AH,A-L-0.5,6
NTJ-88319-746,2021-08-03,90882-88130-KQ,L-L-0.5,3
LCY-24377-948,2021-05-07,21617-79890-DD,R-L-2.5,1
FWD-85967-769,2019-06-14,20256-54689-LO,E-D-0.2,3
KTO-53793-109,2019-11-21,17572-27091-AA,R-L-0.2,2
OCK-89033-348,2021-03-31,82300-88786-UE,A-L-0.2,6
GPZ-36017-366,2019-07-01,65732-22589-OW,A-D-2.5,5
BZP-33213-637,2020-05-05,77175-09826-SF,A-M-2.5,3
WFH-21507-708,2020-04-20,07237-32539-NB,R-D-0.5,1
HST-96923-073,2019-07-18,54722-76431-EX,R-D-2.5,6
ENN-79947-323,2021-11-18,67847-82662-TE,L-M-0.5,2
BHA-47429-889,2020-06-20,51114-51191-EW,E-L-0.2,3
SZY-63017-318,2021-04-06,91809-58808-TV,A-L-0.2,2
LCU-93317-340,2019-06-17,84996-26826-DK,R-D-0.2,1
UOM-71431-481,2022-03-26,65732-22589-OW,R-D-2.5,1
PJH-42618-877,2021-09-30,93676-95250-XJ,A-D-2.5,5
XED-90333-402,2019-06-19,28300-14355-GF,E-M-0.2,5
IKK-62234-199,2022-03-31,91190-84826-IQ,L-L-0.5,6
KAW-95195-329,2020-07-04,34570-99384-AF,R-D-2.5,4
QDO-57268-842,2021-11-21,57808-90533-UE,E-M-2.5,5
IIZ-24416-212,2021-05-31,76060-30540-LB,R-D-0.5,6
AWP-11469-510,2020-04-11,76730-63769-ND,E-D-1,2
KXA-27983-918,2020-09-15,96042-27290-EQ,R-L-0.5,5
VKQ-39009-292,2021-11-23,57808-90533-UE,L-M-1,5
PDB-98743-282,2022-01-23,51940-02669-OR,L-L-1,3
SXW-34014-556,2021-01-27,99144-98314-GN,R-L-0.2,1
QOJ-38788-727,2019-06-24,16358-63919-CE,E-M-2.5,5
TGF-38649-658,2020-03-15,67743-54817-UT,L-M-0.5,2
EAI-25194-209,2021-09-24,44601-51441-BH,A-L-2.5,5
IJK-34441-720,2019-04-05,97201-58870-WB,A-M-0.5,6
ZMC-00336-619,2022-01-27,19849-12926-QF,A-M-0.5,4
UPX-54529-618,2021-09-10,40535-56770-UM,L-D-1,3
DLX-01059-899,2020-01-06,74940-09646-MU,R-L-1,5
MEK-85120-243,2022-03-15,06623-54610-HC,R-L-0.2,3
NFI-37188-246,2021-09-08,89490-75361-AF,A-D-2.5,4
BXH-62195-013,2021-11-11,94526-79230-GZ,A-M-1,4
YLK-78851-470,2019-09-18,58559-08254-UY,R-M-2.5,6
DXY-76225-633,2021-07-29,88574-37083-WX,A-M-0.5,1
UHP-24614-199,2022-03-20,67953-79896-AC,A-M-1,4
HBY-35655-049,2020-05-04,69207-93422-CQ,E-D-2.5,3
DCE-22886-861,2021-04-05,56060-17602-RG,E-D-0.2,1
QTG-93823-843,2022-01-12,46859-14212-FI,A-M-0.5,1
QTG-93823-843,2022-01-12,46859-14212-FI,E-D-0.5,3
WFT-16178-396,2020-12-16,33555-01585-RP,R-D-0.2,5
ERC-54560-934,2022-05-30,11932-85629-CU,R-D-2.5,6
RUK-78200-416,2021-11-09,36192-07175-XC,L-D-0.2,2
KHK-13105-388,2022-04-08,46242-54946-ZW,A-M-1,6
NJR-03699-189,2019-10-08,95152-82155-VQ,E-D-2.5,1
PJV-20427-019,2021-09-12,13404-39127-WQ,A-L-2.5,3
UGK-07613-982,2022-07-28,57808-90533-UE,A-M-0.5,3
OLA-68289-577,2020-06-30,40226-52317-IO,A-M-0.5,5
TNR-84447-052,2019-01-09,34419-18068-AG,E-D-2.5,4
FBZ-64200-586,2022-07-12,51738-61457-RS,E-M-2.5,2
OBN-66334-505,2020-11-30,86757-52367-ON,E-L-0.2,2
NXM-89323-646,2019-03-22,28158-93383-CK,E-D-1,1
NHI-23264-055,2022-02-15,44799-09711-XW,A-D-0.5,4
EQH-53569-934,2020-10-13,53667-91553-LT,E-M-1,4
XKK-06692-189,2021-12-27,86579-92122-OC,R-D-1,3
BYP-16005-016,2021-08-01,01474-63436-TP,R-M-2.5,5
LWS-13938-905,2020-11-18,90533-82440-EE,A-M-2.5,6
OLH-95722-362,2021-10-24,48553-69225-VX,L-D-0.5,3
OLH-95722-362,2021-10-24,48553-69225-VX,R-M-2.5,4
KCW-50949-318,2019-12-30,52374-27313-IV,E-L-1,5
JGZ-16947-591,2021-02-02,14264-41252-SL,L-L-0.2,6
LXS-63326-144,2021-05-16,35367-50483-AR,R-L-0.5,2
CZG-86544-655,2022-04-23,69443-77665-QW,A-L-0.5,2
WFV-88138-247,2021-09-25,63411-51758-QC,R-L-1,3
RFG-28227-288,2022-06-07,68605-21835-UF,A-L-0.5,6
QAK-77286-758,2020-08-11,34786-30419-XY,R-L-0.5,5
CZD-56716-840,2019-02-28,15456-29250-RU,L-D-2.5,4
UBI-59229-277,2019-09-11,00886-35803-FG,L-D-0.5,3
WJJ-37489-898,2021-04-08,31599-82152-AD,A-M-1,1
ORX-57454-917,2021-09-06,76209-39601-ZR,E-D-2.5,3
GRB-68838-629,2021-09-10,15064-65241-HB,R-L-2.5,4
SHT-04865-419,2022-05-22,69215-90789-DL,R-L-0.2,4
UQI-28177-865,2020-09-18,04317-46176-TB,R-L-0.2,6
OIB-13664-879,2021-08-31,04713-57765-KR,A-M-1,2
PJS-30996-485,2022-01-21,86579-92122-OC,A-L-0.2,1
HEL-86709-449,2022-06-10,86579-92122-OC,E-D-2.5,1
NCH-55389-562,2019-04-27,86579-92122-OC,E-L-2.5,5
NCH-55389-562,2019-04-27,86579-92122-OC,R-L-2.5,2
NCH-55389-562,2019-04-27,86579-92122-OC,E-L-1,1
NCH-55389-562,2019-04-27,86579-92122-OC,A-L-0.2,2
GUG-45603-775,2022-02-06,40959-32642-DN,L-L-0.2,5
KJB-98240-098,2022-01-30,77746-08153-PM,L-L-1,5
JMS-48374-462,2020-11-23,49667-96708-JL,A-D-2.5,2
YIT-15877-117,2022-04-13,24155-79322-EQ,R-D-1,1
YVK-82679-655,2021-01-07,95342-88311-SF,R-M-0.5,4
TYH-81940-054,2020-02-04,69374-08133-RI,E-L-0.2,5
HTY-30660-254,2019-09-16,83844-95908-RX,R-M-1,3
GPW-43956-761,2019-01-26,09667-09231-YM,E-L-0.5,6
DWY-56352-412,2021-02-19,55427-08059-DF,R-D-0.2,1
PUH-55647-976,2022-03-22,06624-54037-BQ,R-M-0.2,2
DTB-71371-705,2019-07-03,48544-90737-AZ,L-D-1,1
ZDC-64769-740,2019-09-21,79463-01597-FQ,E-M-0.5,1
TED-81959-419,2019-08-26,27702-50024-XC,A-L-2.5,5
FDO-25756-141,2021-08-03,57360-46846-NS,A-L-2.5,3
HKN-31467-517,2021-10-24,84045-66771-SL,L-M-1,6
POF-29666-012,2019-04-01,46885-00260-TL,R-D-0.5,1
IRX-59256-644,2021-12-08,96446-62142-EN,A-D-0.2,3
LTN-89139-350,2019-06-27,07756-71018-GU,R-L-2.5,5
TXF-79780-017,2020-07-14,92048-47813-QB,R-L-1,5
ALM-80762-974,2020-03-23,84045-66771-SL,A-L-0.5,3
NXF-15738-707,2020-01-26,28699-16256-XV,R-D-0.5,2
MVV-19034-198,2020-05-31,98476-63654-CG,E-D-2.5,6
KUX-19632-830,2021-07-20,55409-07759-YG,E-D-0.2,6
SNZ-44595-152,2022-08-12,06136-65250-PG,R-L-1,2
GQA-37241-629,2020-01-01,08405-33165-BS,A-M-0.2,2
WVV-79948-067,2021-01-18,66070-30559-WI,E-M-2.5,1
LHX-81117-166,2021-12-31,01282-28364-RZ,R-L-1,4
GCD-75444-320,2020-05-04,51277-93873-RP,L-M-2.5,1
SGA-30059-217,2021-02-20,84405-83364-DG,A-D-0.5,5
GNL-98714-885,2020-03-07,83731-53280-YC,R-M-1,3
OQA-93249-841,2019-04-05,03917-13632-KC,A-M-2.5,6
DUV-12075-132,2022-06-06,62494-09113-RP,E-D-0.2,5
DUV-12075-132,2022-06-06,62494-09113-RP,L-D-0.5,2
KPO-24942-184,2021-03-21,70567-65133-CN,L-L-2.5,3
SRJ-79353-838,2021-12-19,77869-81373-AY,A-L-1,6
XBV-40336-071,2021-02-17,38536-98293-JZ,A-D-0.2,3
RLM-96511-467,2020-01-06,43014-53743-XK,R-L-2.5,1
AEZ-13242-456,2022-05-04,62494-09113-RP,R-M-0.5,5
UME-75640-698,2019-10-11,62494-09113-RP,A-M-0.5,4
GJC-66474-557,2021-08-03,64965-78386-MY,A-D-1,1
IRV-20769-219,2020-10-15,77131-58092-GE,E-M-0.2,3
